A00;-;Cólera;
B379;-;Candidíase não especificada;
B38;-;Coccidioidomicose;
B380;-;Coccidioidomicose pulmonar aguda;
B381;-;Coccidioidomicose pulmonar crônica;
B382;-;Coccidioidomicose pulmonar não especificada;
B383;-;Coccidioidomicose cutânea;
B384;-;Meningite por coccidioidomicose;
B387;-;Coccidioidomicose disseminada;
B388;-;Outras formas de coccidioidomicose;
B389;-;Coccidioidomicose não especificada;
B39;-;Histoplasmose;
B390;-;Histoplasmose pulmonar aguda por Histoplasma capsulatum;
B391;-;Histoplasmose pulmonar crônica por Histoplasma capsulatum;
B392;-;Histoplasmose pulmonar não especificada por Histoplasma capsulatum;
B393;-;Histoplasmose disseminada por Histoplasma capsulatum;
B394;-;Histoplasmose não especificada por Histoplasma capsulatum;
B395;-;Histoplasmose por Histoplasma duboisii;
B399;-;Histoplasmose não especificada;
B40;-;Blastomicose;
B400;-;Blastomicose pulmonar aguda;
B401;-;Blastomicose pulmonar crônica;
B402;-;Blastomicose pulmonar não especificada;
B403;-;Blastomicose cutânea;
B407;-;Blastomicose disseminada;
B408;-;Outras formas de blastomicose;
B409;-;Blastomicose não especificada;
B41;-;Paracoccidioidomicose;
B410;-;Paracoccidioidomicose pulmonar;
B417;-;Paracoccidioidomicose disseminada;
B418;-;Outras formas de paracoccidioidomicose;
B419;-;Paracoccidioidomicose não especificada;
B42;-;Esporotricose;
B420;-;Esporotricose pulmonar;
B421;-;Esporotricose linfocutânea;
B427;-;Esporotricose disseminada;
B428;-;Outras formas de esporotricose;
B429;-;Esporotricose não especificada;
B43;-;Cromomicose e abscesso feomicótico;
B430;-;Cromomicose cutânea;
B431;-;Abscesso cerebral feomicótico;
B432;-;Abscesso e cisto feomicótico subcutâneos;
B438;-;Outras formas de cromomicose;
B439;-;Cromomicose não especificada;
B44;-;Aspergilose;
B440;-;Aspergilose pulmonar invasiva;
B441;-;Outras aspergiloses pulmonares;
B442;-;Aspergilose amigdaliana;
B447;-;Aspergilose disseminada;
B448;-;Outras formas de aspergilose;
B449;-;Aspergilose não especificada;
B45;-;Criptococose;
B450;-;Criptococose pulmonar;
B451;-;Criptococose cerebral;
B452;-;Criptococose cutânea;
B453;-;Criptococose óssea;
B457;-;Criptococose disseminada;
B458;-;Outras formas de criptococose;
B459;-;Criptococose não especificada;
B46;-;Zigomicose;
B460;-;Mucormicose pulmonar;
B461;-;Mucormicose rinocerebral;
B462;-;Mucormicose gastrointestinal;
B463;-;Mucormicose cutânea;
B464;-;Mucormicose disseminada;
B465;-;Mucormicose não especificada;
B468;-;Outras zigomicoses;
B469;-;Zigomicose não especificada;
B47;-;Micetoma;
B470;-;Eumicetoma;
B471;-;Actinomicetoma;
B479;-;Micetoma não especificado;
B48;-;Outras micoses, não classificadas em outra parte;
B480;-;Lobomicose;
B481;-;Rinosporidiose;
B482;-;Alesqueriose;
B483;-;Geotricose;
B484;-;Penicilose;
B487;-;Micoses oportunistas;
B488;-;Outras micoses especificadas;
B49;-;Micose não especificada;
B50;-;Malária por Plasmodium falciparum;
B500;-;Malária por Plasmodium falciparum com complicações cerebrais;
B508;-;Outras formas graves e complicadas de malária por Plasmodium falciparum;
B509;-;Malária não especificada por Plasmodium falciparum;
B51;-;Malária por Plasmodium vivax;
B510;-;Malária por Plasmodium vivax com rotura do baço;
B518;-;Malária por Plasmodium vivax com outras complicações;
B519;-;Malária por Plasmodium vivax sem complicações;
B52;-;Malária por Plasmodium malariae;
B520;-;Malária por Plasmodium malariae com nefropatia;
B528;-;Malária por Plasmodium malariae com outras complicações;
B529;-;Malária por Plasmodium malariae sem complicações;
B53;-;Outras formas de malária confirmadas por exames parasitológicos;
B530;-;Malária por Plasmodium ovale;
B531;-;Malária por plasmódios de macacos;
B538;-;Outras formas de malárias com confirmação parasitológica, não classificadas em outra parte;
B54;-;Malária não especificada;
B55;-;Leishmaniose;
B550;-;Leishmaniose visceral;
B551;-;Leishmaniose cutânea;
B552;-;Leishmaniose cutâneo-mucosa;
B559;-;Leishmaniose não especificada;
B56;-;Tripanossomíase africana;
B560;-;Tripanossomíase por Trypanosoma gambiense;
B561;-;Tripanossomíase por Trypanosoma rhodesiense;
B569;-;Tripanossomíase africana não especificada;
B57;-;Doença de Chagas;
B570;-;Forma aguda da doença de Chagas, com comprometimento cardíaco;
B571;-;Forma aguda da doença de Chagas, sem comprometimento cardíaco;
B572;-;Doença de Chagas (crônica) com comprometimento cardíaco;
B573;-;Doença de Chagas (crônica) com comprometimento do aparelho digestivo;
B574;-;Doença de Chagas (crônica) com comprometimento do sistema nervoso;
B575;-;Doença de Chagas (crônica) com comprometimento de outros órgãos;
B58;-;Toxoplasmose;
B580;-;Oculopatia por Toxoplasma;
B581;-;Hepatite por Toxoplasma;
B582;-;Meningoencefalite por Toxoplasma;
B583;-;Toxoplasmose pulmonar;
B588;-;Toxoplasmose com comprometimento de outros órgãos;
B589;-;Toxoplasmose não especificada;
B59;-;Pneumocistose;
B60;-;Outras doenças devidas a protozoários, não classificadas em outra parte;
B600;-;Babesiose;
B601;-;Acantamebíase;
B602;-;Naegleríase;
B608;-;Outras doenças especificadas devidas a protozoários;
B64;-;Doença não especificada devida a protozoários;
B65;-;Esquistossomose [bilharziose] [Schistosomíase];
B650;-;Esquistossomose devida ao Schistosoma haematobium [esquistossomose urinária];
B651;-;Esquistossomose devida ao Schistosoma mansoni [esquistossomose intestinal];
B652;-;Esquistossomose devida ao Schistosoma japonicum;
B653;-;Dermatite por cercárias;
B658;-;Outras esquistossomoses;
B659;-;Esquistossomose não especificada;
B66;-;Outras infestações por trematódeos;
B660;-;Opistorquíase;
B661;-;Clonorquíase;
B662;-;Dicrocelíase;
B663;-;Fasciolíase;
B664;-;Paragonimíase;
B665;-;Fasciolopsíase;
B668;-;Outras infestações por trematódeos especificados;
B669;-;Infecção não especificada por trematódeo;
B67;-;Equinococose;
B670;-;Infestação hepática por Echinococcus granulosus;
B671;-;Infestação pulmonar por Echinococcus granulosus;
B672;-;Infestação óssea por Echinococcus granulosus;
B673;-;Infestações por Echinmococcus granulosus, outras e de localizações múltiplas;
B674;-;Infestação não especificada por Echinococcus granulosus;
B675;-;Infestação hepática por Echinococcus multilocularis;
B676;-;Infecções por Echinococcus multilocularis, outras e de localizações múltiplas;
B677;-;Infestação não especificada por Echinococcus multilocularis;
B678;-;Infestação hepática não especificada, por Echinococcus;
B679;-;Infestações por Echinococcus, outras e as não especificadas;
B68;-;Infestação por Taenia;
B680;-;Infestação por Taenia solium;
B681;-;Infestação por Taenia saginata;
B689;-;Infestação não especificada por Taenia;
B69;-;Cisticercose;
B690;-;Cisticercose do sistema nervoso central;
B691;-;Cisticercose do olho;
B698;-;Cisticercose de outras localizações;
B699;-;Cisticercose não especificada;
B70;-;Difilobotríase e esparganose;
B700;-;Difilobotríase;
B701;-;Esparganose;
B71;-;Outras infestações por cestóides;
B710;-;Infestação por Hymenolepis;
B711;-;Infestação por Dipylidium;
B718;-;Outras infestações especificadas por cestóides;
B719;-;Infestação não especificada por cestóides;
B72;-;Dracontíase;
B73;-;Oncocercose;
B74;-;Filariose;
B740;-;Filariose por Wuchereria bancrofti;
B741;-;Filariose por Brugia malayi;
B742;-;Filariose por Brugia timori;
B743;-;Loaíase;
B744;-;Mansonelose;
B748;-;Outras filarioses;
B749;-;Filariose não especificada;
B75;-;Triquinose;
B76;-;Ancilostomíase;
B760;-;Ancilostomose;
B761;-;Necatoríase;
B768;-;Outras ancilostomíases;
B769;-;Ancilostomíase não especificada;
B77;-;Ascaridíase;
B770;-;Ascaridíase com complicações intestinais;
B778;-;Ascaridíase com outras complicações;
B779;-;Ascaridíase não especificada;
B78;-;Estrongiloidíase;
B780;-;Estrongiloidíase intestinal;
B781;-;Estrongiloidíase cutânea;
B787;-;Estrongiloidíase disseminada;
B789;-;Estrongiloidíase não especificada;
B79;-;Tricuríase;
B80;-;Oxiuríase;
B81;-;Outras helmintíases intestinais, não classificadas em outra parte;
B810;-;Anisaquíase;
B811;-;Capilaríase intestinal;
B812;-;Tricostrongilose;
B813;-;Angiostrongilíase intestinal;
B814;-;Helmintíases intestinais mistas;
B818;-;Outras helmintíases intestinais especificadas;
B82;-;Parasitose intestinal não especificada;
B820;-;Helmintíase intestinal não especificada;
B829;-;Parasitose intestinal não especificada;
B83;-;Outras helmintíases;
B830;-;Larva migrans visceral;
B831;-;Gnatostomíase;
B832;-;Angrostrongilíase devida a Parastrongylus cantonensis;
B833;-;Singamose;
B834;-;Hirudiníase interna;
B838;-;Outras helmintíases especificadas;
B839;-;Helmintíase não especificada;
B85;-;Pediculose e ftiríase;
B850;-;Pediculose devida a Pediculus humanus capitis;
B851;-;Pediculose devida a Pediculus humanus corporis;
B852;-;Pediculose não especificada;
B853;-;Ftiríase;
B854;-;Pediculose e ftiríase mista;
B86;-;Escabiose [sarna];
B87;-;Miíase;
B870;-;Miíase cutânea;
B871;-;Miíase das feridas;
B872;-;Miíase ocular;
B873;-;Miíase nasofaríngea;
B874;-;Miíase auricular;
B878;-;Miíase de outras localizações;
B879;-;Miíase não especificada;
B88;-;Outras infestações;
B880;-;Outras acaríases;
B881;-;Tungíase [infestação pela pulga da areia];
B882;-;Outras infestações por artrópodos;
B883;-;Hirudiníase externa;
B888;-;Outras infestações especificadas;
B889;-;Infestação não especificada;
B89;-;Doença parasitária não especificada;
B90;-;Seqüelas de tuberculose;
B900;-;Seqüelas de tuberculose do sistema nervoso central;
B901;-;Seqüelas de tuberculose geniturinária;
B902;-;Seqüelas de tuberculose óssea e das articulações;
B908;-;Seqüelas de tuberculose de outros órgãos;
B909;-;Seqüelas de tuberculose das vias respiratórias e de órgãos não especificados;
B91;-;Seqüelas de poliomielite;
B92;-;Seqüelas de hanseníase [lepra];
B94;-;Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas;
B940;-;Seqüelas de tracoma;
B941;-;Seqüelas de encefalite viral;
B942;-;Seqüelas de hepatite viral;
B948;-;Seqüelas de outras doenças infecciosas e parasitárias especificadas;
B949;-;Seqüelas de doença infecciosa ou parasitária não especificada;
B95;-;Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos;
B950;-;Estreptococo do grupo A, como causa de doenças classificadas em outros capítulos;
B951;-;Estreptococo do grupo B, como causa de doenças classificadas em outros capítulos;
B952;-;Estreptococo do grupo D, como causa de doenças classificadas em outros capítulos;
B953;-;Streptococcus pneumoniae, como causa de doenças classificadas em outros capítulos;
B954;-;Outros estreptococos, como causa de doenças classificadas em outros capítulos;
B955;-;Estreptococo não especificado, como causa de doenças classificadas em outros capítulos;
B956;-;Staphylococcus aureus, como causa de doenças classificadas em outros capítulos;
B957;-;Outros estafilococos como causa de doenças classificadas em outros capítulos;
B958;-;Estafilococo não especificado, como causa de doenças classificadas em outros capítulos;
B96;-;Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos;
B960;-;Mycoplasma pneumoniae [M. pneumoniae], como causa de doenças classificadas em outros capítulos;
B961;-;Klebsiella pneumoniae [M. pneumoniae], como causa de doenças classificadas em outros capítulos;
B962;-;Escherichia coli [E. Coli], como causa de doenças classificadas em outros capítulos;
B963;-;Haemophilus influenzae [H. influenzae], como causa de doenças classificadas em outros capítulos;
B964;-;Proteus (mirabilis) (morganii), como causa de doenças classificadas em outros capítulos;
B965;-;Pseudomonas (aeruginosa) (mallei) (pseudomallei), como causa de doenças classificadas em outros capítulos;
B966;-;Bacillus fragilis [B. fragilis], como causa de doenças classificadas em outros capítulos;
B967;-;Clostridium perfringens [C. perfringens], como causa de doenças classificadas em outros capítulos;
B968;-;Outros agentes bacterianos especificados, como causa de doenças classificadas em outros capítulos;
B97;-;Vírus como causa de doenças classificadas em outros capítulos;
B970;-;Adenovírus, como causa de doenças classificadas em outros capítulos;
B971;-;Enterovírus, como causa de doenças classificadas em outros capítulos;
B972;-;Coronavírus, como causa de doenças classificadas em outros capítulos;
B973;-;Retrovírus, como causa de doenças classificadas em outros capítulos;
B974;-;Vírus sincicial respiratório, como causa de doenças classificadas em outros capítulos;
B975;-;Reovírus, como causa de doenças classificadas em outros capítulos;
B976;-;Parvovírus, como causa de doenças classificadas em outros capítulos;
B977;-;Papilomavírus, como causa de doenças classificadas em outros capítulos;
B978;-;Outros agentes virais, como causa de doenças classificadas em outros capítulos;
B99;-;Doenças infecciosas, outras e as não especificadas;
C00;-;Neoplasia maligna do lábio;
C000;-;Neoplasia maligna do lábio superior externo;
C001;-;Neoplasia maligna do lábio inferior externo;
C002;-;Neoplasia maligna do lábio externo, não especificado;
C003;-;Neoplasia maligna do lábio superior, face interna;
C004;-;Neoplasia maligna do lábio inferior, face interna;
C005;-;Neoplasia maligna do lábio, sem especificação, face interna;
C006;-;Neoplasia maligna da comissura labial;
C008;-;Neoplasia maligna do lábio com lesão invasiva;
C009;-;Neoplasia maligna do lábio, não especificado;
C01;-;Neoplasia maligna da base da língua;
C02;-;Neoplasia maligna de outras partes e de partes não especificadas da língua;
C020;-;Neoplasia maligna da face dorsal da língua;
C021;-;Neoplasia maligna da borda da língua;
C022;-;Neoplasia maligna da face ventral da língua;
C023;-;Neoplasia maligna de dois terços anteriores da língua, parte não especificada;
C024;-;Neoplasia maligna da amígdala lingual;
C028;-;Neoplasia maligna da língua com lesão invasiva;
C029;-;Neoplasia maligna da língua, não especificada;
C03;-;Neoplasia maligna da gengiva;
C030;-;Neoplasia maligna da gengiva superior;
C031;-;Neoplasia maligna da gengiva inferior;
C039;-;Neoplasia maligna da gengiva, não especificada;
C04;-;Neoplasia maligna do assoalho da boca;
C040;-;Neoplasia maligna do assoalho anterior da boca;
C041;-;Neoplasia maligna do assoalho lateral da boca;
C048;-;Neoplasia maligna do assoalho da boca com lesão invasiva;
C049;-;Neoplasia maligna do assoalho da boca, não especificado;
C05;-;Neoplasia maligna do palato;
C050;-;Neoplasia maligna do palato duro;
C051;-;Neoplasia maligna do palato mole;
C052;-;Neoplasia maligna da úvula;
C058;-;Neoplasia maligna do palato com lesão invasiva;
C059;-;Neoplasia maligna do palato, não especificado;
C06;-;Neoplasia maligna de outras partes e de partes não especificadas da boca;
C060;-;Neoplasia maligna da mucosa oral;
C061;-;Neoplasia maligna do vestíbulo da boca;
C062;-;Neoplasia maligna da área retromolar;
C068;-;Neoplasia maligna de outras partes e de partes não especificadas da boca com lesão invasiva;
C069;-;Neoplasia maligna da boca, não especificada;
